# Teff	logg	[Fe/H]	GALEX_FUV	GALEX_NUV	STROMGREN_u	SkyMapper_u	SDSS_u	GROUND_JOHNSON_U	SkyMapper_v	STROMGREN_v	TYCHO_B_MvB	GROUND_JOHNSON_B	STROMGREN_b	SDSS_g	PS1_g	SkyMapper_g	GaiaDR2v2_BP	TYCHO_V_MvB	STROMGREN_y	GROUND_JOHNSON_V	SkyMapper_r	SDSS_r	PS1_r	PS1_w	KEPLER_Kp	GaiaDR2v2_G	GROUND_COUSINS_R	NGTS_I	SDSS_i	PS1_i	SkyMapper_i	GaiaDR2v2_RP	GROUND_COUSINS_I	TESS	PS1_z	SDSS_z	SkyMapper_z	PS1_y	2MASS_J	2MASS_H	2MASS_Ks	WISE_RSR_W1	SPITZER_IRAC_36	SPITZER_IRAC_45	WISE_RSR_W2	WISE_RSR_W3	WISE_RSR_W4
7.200000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	1.390691713505307500e+15	3.459662954740810625e+14	7.169515354045904688e+13	6.855416245542859375e+13	6.461415692337637500e+13	5.900402508982583594e+13	4.818371153806488281e+13	3.772995413771923438e+13	3.514777746510156250e+13	3.243802587439692969e+13	2.349594032099353125e+13	2.386399910276014844e+13	2.130608523485606641e+13	1.821684025648717969e+13	1.788502872951649219e+13	1.472741014344888672e+13	1.278565928665583789e+13	1.300040039903541602e+13	8.601453598113694336e+12	8.211094436906193359e+12	8.157256352974352539e+12	9.670337245180976562e+12	9.588511516107123047e+12	9.145237307865687500e+12	6.892656360463218750e+12	5.988249699650503906e+12	3.889133474951015137e+12	3.799215535054492188e+12	3.379462971068400879e+12	3.362902374154052246e+12	3.171664901956978516e+12	3.719761404579841309e+12	2.179904127877077881e+12	1.961862114184264404e+12	1.803316790859361328e+12	1.453832309727722168e+12	5.515261127616875000e+11	1.793715988499031067e+11	6.154993465066704559e+10	1.077580818246051979e+10	8.710320099910673141e+09	3.351960694279046059e+09	3.009680535805829525e+09	7.595570889126019180e+07	5.662841608096017502e+06
7.200000000000000000e+04	6.250000000000000000e+00	0.000000000000000000e+00	1.394909025372426250e+15	3.454390290091615000e+14	7.147546843230485938e+13	6.834450138047073438e+13	6.441180826439455469e+13	5.880969862969503125e+13	4.799881058638030469e+13	3.752807352168141406e+13	3.497439967277519922e+13	3.227830055695922656e+13	2.337103957647587109e+13	2.373823208731169922e+13	2.119328915531478516e+13	1.812017526718512109e+13	1.779371506622286719e+13	1.464769703285724805e+13	1.271666234089824414e+13	1.293071540792130469e+13	8.553107061914274414e+12	8.164595790584232422e+12	8.111077318473497070e+12	9.616861382316197266e+12	9.535609164344193359e+12	9.095427318485656250e+12	6.853015903536603516e+12	5.953852241791930664e+12	3.865452082889827148e+12	3.776047798838338379e+12	3.358697905360677734e+12	3.342384897960329590e+12	3.152098115248668457e+12	3.697375963180124023e+12	2.166183986405402832e+12	1.949358942937581055e+12	1.791721982277002197e+12	1.444081693592519043e+12	5.476933555522539673e+11	1.780611494021944580e+11	6.108468274835921478e+10	1.069202350299952316e+10	8.642595199841474533e+09	3.325898367327899456e+09	2.986279528988780022e+09	7.536513423961216211e+07	5.618811586217701435e+06
7.200000000000000000e+04	6.500000000000000000e+00	0.000000000000000000e+00	6.211637356058158750e+14	1.659201882836915312e+14	3.690906282905116406e+13	3.535260603426863281e+13	3.340520637849454297e+13	3.064772803313781641e+13	2.534112800641694141e+13	2.045990717774789062e+13	1.906159288928396875e+13	1.764539320776583594e+13	1.315427606880754102e+13	1.321521488774668750e+13	1.185753082843786719e+13	1.018477794905038867e+13	9.888804691127998047e+12	8.276600329203203125e+12	7.238012008864545898e+12	7.343424056912083008e+12	4.879673764817171875e+12	4.658915535387127930e+12	4.629261209482639648e+12	5.439715511075338867e+12	5.402566758317282227e+12	5.123703573660432617e+12	3.918089493887737793e+12	3.406746128058544922e+12	2.226884309941535645e+12	2.175877699175503418e+12	1.937718756172812256e+12	1.924888890131255127e+12	1.819761516549185303e+12	2.126085856900193359e+12	1.255613670608709961e+12	1.131129071159956543e+12	1.040677199100515503e+12	8.407260196463233643e+11	3.221135730381261597e+11	1.051069989280730438e+11	3.606313812445806885e+10	6.317217004916448593e+09	5.106343897998536110e+09	1.965055639113244295e+09	1.764397098351590395e+09	4.452832488935571164e+07	3.319788024083252996e+06
7.400000000000000000e+04	4.750000000000000000e+00	0.000000000000000000e+00	1.276807018789644500e+15	3.359929869618161250e+14	7.080745336910290625e+13	6.769980649784808594e+13	6.387771098929176562e+13	5.844335995973086719e+13	4.803414339423136719e+13	3.815353965086401562e+13	3.547073185693005469e+13	3.275247210601840625e+13	2.390085633095148047e+13	2.422929050916029688e+13	2.165553919340013281e+13	1.853590702592475391e+13	1.813576508018157422e+13	1.501464539507092383e+13	1.305261605999797070e+13	1.326350492594629688e+13	8.795761867234060547e+12	8.399707927581604492e+12	8.344313001604910156e+12	9.862629520419804688e+12	9.782575116282708984e+12	9.314457137791521484e+12	7.054946609394138672e+12	6.127733582074226562e+12	3.988591633833387207e+12	3.896488356662854980e+12	3.466709827944363281e+12	3.449025556972808594e+12	3.253850445780653320e+12	3.813320018024732422e+12	2.237060724490978516e+12	2.014577914687665039e+12	1.852541623722917725e+12	1.496325417314992432e+12	5.700085206056022949e+11	1.857224025600068359e+11	6.384110640266602325e+10	1.119710271213655663e+10	9.050870031384923935e+09	3.482968062587133408e+09	3.127334001336789608e+09	7.892542025175617635e+07	5.884251361639087088e+06
7.400000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	1.348029200539326250e+15	3.472240885327310000e+14	7.258722427261818750e+13	6.939871137605961719e+13	6.544578670103864844e+13	5.982572882725816406e+13	4.903250545218302344e+13	3.874383081200696094e+13	3.603887487618861719e+13	3.326873623673024219e+13	2.420567060797916016e+13	2.455407216308022266e+13	2.193462591965891016e+13	1.876453282290795312e+13	1.838575167448534766e+13	1.518595904939608008e+13	1.319302732744492383e+13	1.340928577659422852e+13	8.883199353831726562e+12	8.481588229448333984e+12	8.425856407541428711e+12	9.973441414980685547e+12	9.890771283226617188e+12	9.424474477712730469e+12	7.122040227267899414e+12	6.186697587090854492e+12	4.023040533602714355e+12	3.930075816635164551e+12	3.496211403095380371e+12	3.478541416468430176e+12	3.281374575740307617e+12	3.846812138101133301e+12	2.255416400351070312e+12	2.030591656263778076e+12	1.866950821973197754e+12	1.506937281228347168e+12	5.729362758427639160e+11	1.865540618385481262e+11	6.408663610906518555e+10	1.123387676219788361e+10	9.080595333204509735e+09	3.494407002842103004e+09	3.137604933264627457e+09	7.918463085682775080e+07	5.903576701642405242e+06
7.400000000000000000e+04	5.250000000000000000e+00	0.000000000000000000e+00	1.389664891194154500e+15	3.529428426115638750e+14	7.345901489974732812e+13	7.023307506485482031e+13	6.621473055859701562e+13	6.049917445570046875e+13	4.950473924859241406e+13	3.897662230944422656e+13	3.627164324618824219e+13	3.347912053077156641e+13	2.431303951553398828e+13	2.467333552237605469e+13	2.203468508528138672e+13	1.884454949445617188e+13	1.848100446731809375e+13	1.524319412305825391e+13	1.323788604302752734e+13	1.345680501249723438e+13	8.909913544141779297e+12	8.506328341551209961e+12	8.450520400156953125e+12	1.001037433261146094e+13	9.926429888270767578e+12	9.462754361606439453e+12	7.141944746768989258e+12	6.204390869215512695e+12	4.032570637164230469e+12	3.939363545692297852e+12	3.504326989820068848e+12	3.486750768242893555e+12	3.288931502707859375e+12	3.856260514247367188e+12	2.260500976010764648e+12	2.034879550674313965e+12	1.870721827949931396e+12	1.509387055839605469e+12	5.732511233067122803e+11	1.865961772155161438e+11	6.408197281936540985e+10	1.122913188044818878e+10	9.076759825285367966e+09	3.492931038788285732e+09	3.136279709971228600e+09	7.915118514987316728e+07	5.901083101097703911e+06
7.400000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	1.416356621283973500e+15	3.560717683944759375e+14	7.388707665040245312e+13	7.064379780072532812e+13	6.659089007323451562e+13	6.082323043646386719e+13	4.971588950987914844e+13	3.903758669175158594e+13	3.634212397723461719e+13	3.354110065588182031e+13	2.432354800987671484e+13	2.469337455599529297e+13	2.204824471949326953e+13	1.885245208840105859e+13	1.850073662106691797e+13	1.524455793470709375e+13	1.323596149449410156e+13	1.345615082206708789e+13	8.906180705656281250e+12	8.502288852926808594e+12	8.446531104301698242e+12	1.001072294337196875e+13	9.926138439939277344e+12	9.465462710959988281e+12	7.137849042781501953e+12	6.201067264993678711e+12	4.028885129327980469e+12	3.935744791893047363e+12	3.500998740745400391e+12	3.483636309089204590e+12	3.285760611621922852e+12	3.853074481684303223e+12	2.258253716885266113e+12	2.032649232055321777e+12	1.868550198079425537e+12	1.507188747056655518e+12	5.720096134207873535e+11	1.861343494938581238e+11	6.390920347092431641e+10	1.119582535475915146e+10	9.049837447772520065e+09	3.482570680818286896e+09	3.126977191834186554e+09	7.891641586822074652e+07	5.883579979985971935e+06
7.400000000000000000e+04	5.750000000000000000e+00	0.000000000000000000e+00	1.433846317335660750e+15	3.577126012966501250e+14	7.405231741571798438e+13	7.080296614307840625e+13	6.673310776609241406e+13	6.093847110386796094e+13	4.976965637909196094e+13	3.899726355424547656e+13	3.631737155643579688e+13	3.351626279057241406e+13	2.427996463566669141e+13	2.465644666490602344e+13	2.201238445400797266e+13	1.881934593355447266e+13	1.847685275263335938e+13	1.521414674691725781e+13	1.320767864649603516e+13	1.342831450741675781e+13	8.885051521407669922e+12	8.481735302858270508e+12	8.426119189553644531e+12	9.990096716573761719e+12	9.905300961568761719e+12	9.447675077873638672e+12	7.119952300871806641e+12	6.185670047913457031e+12	4.017504945316989258e+12	3.924606097254376953e+12	3.490977897663768555e+12	3.473862150369179199e+12	3.276303665535525391e+12	3.842510545489088867e+12	2.251640333359143066e+12	2.026521349611982666e+12	1.862811728419078369e+12	1.502156856906922607e+12	5.698134803789804688e+11	1.853524251635571289e+11	6.362109752144277954e+10	1.114191569351107216e+10	9.006261002217256546e+09	3.465801517226215363e+09	3.111920292374322414e+09	7.853642041151094437e+07	5.855249611905883066e+06
7.400000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	1.444946909311697000e+15	3.583716512900726875e+14	7.404449615111629688e+13	7.079620690727529688e+13	6.672069784535132812e+13	6.091532850280042969e+13	4.971838447868157812e+13	3.888872088470157812e+13	3.622938742986114844e+13	3.343405056571747266e+13	2.420243153890780078e+13	2.458232779532219531e+13	2.194436729832197266e+13	1.875970603564492578e+13	1.842444954513902734e+13	1.516321606522580469e+13	1.316238555582048047e+13	1.338298312955826758e+13	8.852620746630128906e+12	8.450441054611140625e+12	8.395026697934297852e+12	9.955784546578433594e+12	9.871115901393314453e+12	9.416475870349574219e+12	7.093040662394049805e+12	6.162374546584448242e+12	4.001004343342465332e+12	3.908460247482934082e+12	3.476486607921110840e+12	3.459646284536390625e+12	3.262640923838568848e+12	3.827050745998655762e+12	2.242070001406710449e+12	2.017747194281645752e+12	1.854644153890067627e+12	1.495174229262914551e+12	5.669776793247902832e+11	1.843693702784715881e+11	6.326891202868143463e+10	1.107750320794556236e+10	8.954195033736442566e+09	3.445765476692372799e+09	3.093930032504926205e+09	7.808239559225994349e+07	5.821400012271607295e+06
7.400000000000000000e+04	6.250000000000000000e+00	0.000000000000000000e+00	1.451575146849450000e+15	3.583603547190449375e+14	7.391808436429210938e+13	7.067556302378646875e+13	6.660202611454194531e+13	6.079696061784152344e+13	4.959458307172021094e+13	3.873144182838075000e+13	3.609726603392679688e+13	3.331199907995018359e+13	2.410238854361987891e+13	2.448268458165815625e+13	2.185445222640870703e+13	1.868222489075136328e+13	1.835265107006794922e+13	1.509865726071015430e+13	1.310618041010874609e+13	1.332635960720478320e+13	8.812741713292019531e+12	8.412013058297298828e+12	8.356855537850757812e+12	9.912208663755269531e+12	9.827962147680488281e+12	9.376160551835816406e+12	7.060110818440361328e+12	6.133792222181879883e+12	3.980972790967485352e+12	3.888854373071771484e+12	3.458873421310255859e+12	3.442297916957482910e+12	3.246023583985654785e+12	3.808191770649100098e+12	2.230338832902493164e+12	2.007023970593637939e+12	1.844674967449499268e+12	1.486708796756625977e+12	5.636110051951108398e+11	1.831995508821557617e+11	6.284620117482394409e+10	1.100058401866579056e+10	8.892019467918649673e+09	3.421838882118325233e+09	3.072446520116693974e+09	7.754021104248684645e+07	5.780977668956294656e+06
7.400000000000000000e+04	6.500000000000000000e+00	0.000000000000000000e+00	6.211637356058158750e+14	1.659201882836915312e+14	3.690906282905116406e+13	3.535260603426863281e+13	3.340520637849454297e+13	3.064772803313781641e+13	2.534112800641694141e+13	2.045990717774789062e+13	1.906159288928396875e+13	1.764539320776583594e+13	1.315427606880754102e+13	1.321521488774668750e+13	1.185753082843786719e+13	1.018477794905038867e+13	9.888804691127998047e+12	8.276600329203203125e+12	7.238012008864545898e+12	7.343424056912083008e+12	4.879673764817171875e+12	4.658915535387127930e+12	4.629261209482639648e+12	5.439715511075338867e+12	5.402566758317282227e+12	5.123703573660432617e+12	3.918089493887737793e+12	3.406746128058544922e+12	2.226884309941535645e+12	2.175877699175503418e+12	1.937718756172812256e+12	1.924888890131255127e+12	1.819761516549185303e+12	2.126085856900193359e+12	1.255613670608709961e+12	1.131129071159956543e+12	1.040677199100515503e+12	8.407260196463233643e+11	3.221135730381261597e+11	1.051069989280730438e+11	3.606313812445806885e+10	6.317401843485225677e+09	5.106497970083168983e+09	1.965089444445420265e+09	1.764440832365423203e+09	4.452969723004532605e+07	3.319892748843153007e+06
7.600000000000000000e+04	4.750000000000000000e+00	0.000000000000000000e+00	1.311415439076298500e+15	3.449462078581722500e+14	7.258089795724990625e+13	6.939190740415425000e+13	6.547061639555844531e+13	5.989440591477506250e+13	4.921501717208567188e+13	3.908486224301233594e+13	3.633695063388998438e+13	3.355206981237225781e+13	2.448353393330785938e+13	2.481831468584616016e+13	2.218157456950127344e+13	1.898540434299786719e+13	1.857653209455142188e+13	1.537784585851321484e+13	1.336856008528222266e+13	1.358383547756375586e+13	9.007125735576835938e+12	8.601271199164894531e+12	8.544543727905958984e+12	1.010041177369759961e+13	1.001840514837774023e+13	9.539228550706757812e+12	7.223882617583195312e+12	6.274407212928216797e+12	4.083207212220988281e+12	3.988880779095455078e+12	3.548775208769229004e+12	3.530792544645152344e+12	3.330799132807005371e+12	3.903955779498871094e+12	2.289607226249539551e+12	2.061852994548813232e+12	1.895973351478486572e+12	1.531391379012419434e+12	5.832747328624505615e+11	1.900071249873109436e+11	6.530679149480548859e+10	1.145415567397800827e+10	9.258666145324851990e+09	3.562950447213776588e+09	3.199141102845959663e+09	8.073785251416505873e+07	6.019311398137751035e+06
7.600000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	1.391364535064476500e+15	3.577136775170583125e+14	7.460158559104139062e+13	7.132031832543339062e+13	6.725141658308636719e+13	6.146526694697646875e+13	5.035308235509888281e+13	3.976288301323304688e+13	3.698856068228750781e+13	3.414440191119379297e+13	2.483645839983495703e+13	2.519232314023580859e+13	2.250313215099520703e+13	1.924903195262157031e+13	1.886385352803899609e+13	1.557570155157665430e+13	1.353077740332360547e+13	1.375218625031930859e+13	9.108318353139679688e+12	8.696074712343119141e+12	8.638953751429013672e+12	1.022837004642821289e+13	1.014339163526008203e+13	9.666083498000373047e+12	7.301604754000205078e+12	6.342670573093711914e+12	4.123177039651892090e+12	4.027849886646860840e+12	3.582999642355399902e+12	3.565025792501056152e+12	3.362726331668108398e+12	3.942800006998205078e+12	2.310884671958275879e+12	2.080442448561437500e+12	1.912717706189742676e+12	1.543770695057651123e+12	5.867335619577436523e+11	1.909953866367451477e+11	6.560116433335632324e+10	1.149873118860832596e+10	9.294697550971860886e+09	3.576816096921321392e+09	3.211590975851618290e+09	8.105205542119888961e+07	6.042736439543928951e+06
7.600000000000000000e+04	5.250000000000000000e+00	0.000000000000000000e+00	1.436332575537550750e+15	3.639491845039368125e+14	7.555738271162648438e+13	7.223507068791589062e+13	6.809539335494737500e+13	6.220567778112506250e+13	5.087586773784198438e+13	4.002420237677522656e+13	3.724892906366371875e+13	3.437976375077033984e+13	2.495740950784788672e+13	2.532692561558517188e+13	2.261634850627115234e+13	1.933987738458121094e+13	1.897119931961041797e+13	1.564127296246803125e+13	1.358265142731092383e+13	1.380686134949633984e+13	9.139597909330332031e+12	8.725140530524915039e+12	8.667915462230459961e+12	1.027084294245451172e+13	1.018445579444358398e+13	9.709885389748427734e+12	7.325117460327085938e+12	6.363533229104447266e+12	4.134715828677559082e+12	4.039101507389669922e+12	3.592868349612642090e+12	3.574995019015616699e+12	3.371932607384182129e+12	3.954192875037566895e+12	2.317126739365627930e+12	2.085770973314455078e+12	1.917450524960113037e+12	1.547000122031894043e+12	5.873078089261848145e+11	1.911267444121588440e+11	6.563060731328101349e+10	1.150012584642910957e+10	9.295825002029134750e+09	3.577250038987540722e+09	3.211980600263954163e+09	8.106188736413094401e+07	6.043469395649416372e+06
7.600000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	1.465014300805715750e+15	3.673691827551779375e+14	7.603336959421020312e+13	7.269173821130165625e+13	6.851474125888203906e+13	6.256862634986268750e+13	5.111728771867236719e+13	4.010222317490161719e+13	3.733585813236049219e+13	3.445667904713803516e+13	2.497656677826105078e+13	2.535609687355926562e+13	2.263771294630712500e+13	1.935421150570540625e+13	1.899811787288029297e+13	1.564762884235935156e+13	1.358489693470811133e+13	1.381043829216917578e+13	9.138638708869455078e+12	8.723742505752786133e+12	8.666549596722420898e+12	1.027454465459609180e+13	1.018743366555192383e+13	9.715931899704656250e+12	7.323244788680166016e+12	6.362163078968489258e+12	4.132315720111531738e+12	4.036740755301929688e+12	3.590669031129135254e+12	3.573006158797495605e+12	3.369826683452704102e+12	3.952239321081459961e+12	2.315635482544275879e+12	2.084222838254582031e+12	1.915909589997845947e+12	1.545316389487852051e+12	5.862452313191505127e+11	1.907239595072529297e+11	6.547881714272212219e+10	1.147039586728935814e+10	9.271793507164258957e+09	3.568002112669923306e+09	3.203676991564801216e+09	8.085232708137127757e+07	6.027845877373040654e+06
7.600000000000000000e+04	5.750000000000000000e+00	0.000000000000000000e+00	1.484268592674983000e+15	3.692911689280152500e+14	7.624735069419031250e+13	7.289763979280745312e+13	6.870106987268401562e+13	6.272397950996800781e+13	5.120328636669793750e+13	4.008243975005989062e+13	3.733039569426991406e+13	3.444941193883553516e+13	2.494387668500755078e+13	2.533057831387292188e+13	2.261169192768387891e+13	1.932928819529954297e+13	1.898301147753204297e+13	1.562368364161398242e+13	1.356193661552236719e+13	1.378804270315010742e+13	9.121218977611691406e+12	8.706769884246869141e+12	8.649682752958637695e+12	1.025830042348211133e+13	1.017088467467130273e+13	9.702429862534181641e+12	7.308373361815482422e+12	6.349409567378264648e+12	4.122725024670995117e+12	4.027355904280444824e+12	3.582233661235027832e+12	3.564832352820018066e+12	3.361871482955704102e+12	3.943404220837684570e+12	2.310113707452080566e+12	2.079088997069903076e+12	1.911094492993949951e+12	1.541054508277985352e+12	5.843625632937406006e+11	1.900643394199069519e+11	6.524258264227262115e+10	1.142625293941779518e+10	9.236111712100782394e+09	3.554270850793305397e+09	3.191347822660931110e+09	8.054117100403468311e+07	6.004648074537748471e+06
7.600000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	1.497313844097377750e+15	3.702976173720418125e+14	7.629764263856734375e+13	7.294638368788498438e+13	6.874087698909429688e+13	6.274822785704221875e+13	5.119006165459473438e+13	4.000025597212425000e+13	3.726682055052327344e+13	3.438939241017603516e+13	2.488026599563432812e+13	2.527131701651128125e+13	2.255655411658734375e+13	1.928034378721865234e+13	1.894175538572961719e+13	1.558112166130810352e+13	1.352359977598321289e+13	1.374982284248053125e+13	9.093394953903035156e+12	8.679874505178611328e+12	8.622949805693640625e+12	1.022947089818970508e+13	1.014207520246239844e+13	9.676537249305591797e+12	7.285106850397645508e+12	6.329267767451684570e+12	4.108187980135830078e+12	4.013126008733130859e+12	3.569436532932673340e+12	3.552334693863662109e+12	3.349793402651139160e+12	3.929854299831201172e+12	2.301607926997370605e+12	2.071268396813310059e+12	1.903799447616121094e+12	1.534762282957314453e+12	5.817676595040418701e+11	1.891501496199118042e+11	6.491088574778293610e+10	1.136508372986321640e+10	9.186667175508569717e+09	3.535243449931011200e+09	3.174263294384992123e+09	8.011000341968709230e+07	5.972502873380087316e+06
7.600000000000000000e+04	6.250000000000000000e+00	0.000000000000000000e+00	1.506133798114749500e+15	3.707277047573176875e+14	7.624784973157778125e+13	7.289884590789078125e+13	6.869090928588690625e+13	6.269219159939778906e+13	5.111634090922092188e+13	3.987938711577039062e+13	3.716831393147649219e+13	3.429800891108235547e+13	2.480032738992078906e+13	2.519280232810060156e+13	2.248510095056947266e+13	1.921829621183644141e+13	1.888572270334776562e+13	1.552871397052398438e+13	1.347760630473096094e+13	1.370361871818436133e+13	9.060269735027375000e+12	8.647885804291796875e+12	8.591165688541025391e+12	1.019384304853545312e+13	1.010673845036841602e+13	9.643859254220925781e+12	7.257527614238942383e+12	6.305326207522052734e+12	4.091067293931349609e+12	3.996361410899921875e+12	3.554340636619759277e+12	3.537526278966351074e+12	3.335533348814306152e+12	3.913818033661143066e+12	2.291473795901864746e+12	2.061979002492686523e+12	1.895144464892334473e+12	1.527346294920179199e+12	5.787861120186293945e+11	1.881006199383337097e+11	6.452872870214846039e+10	1.129511171603431129e+10	9.130107133571594238e+09	3.513477917384858131e+09	3.154720206266485214e+09	7.961678764756473899e+07	5.935731721898242831e+06
7.600000000000000000e+04	6.500000000000000000e+00	0.000000000000000000e+00	6.211637356058158750e+14	1.659201882836915312e+14	3.690906282905116406e+13	3.535260603426863281e+13	3.340520637849454297e+13	3.064772803313781641e+13	2.534112800641694141e+13	2.045990717774789062e+13	1.906159288928396875e+13	1.764539320776583594e+13	1.315427606880754102e+13	1.321521488774668750e+13	1.185753082843786719e+13	1.018477794905038867e+13	9.888804691127998047e+12	8.276600329203203125e+12	7.238012008864545898e+12	7.343424056912083008e+12	4.879673764817171875e+12	4.658915535387127930e+12	4.629261209482639648e+12	5.439715511075338867e+12	5.402566758317282227e+12	5.123703573660432617e+12	3.918089493887737793e+12	3.406746128058544922e+12	2.226884309941535645e+12	2.175877699175503418e+12	1.937718756172812256e+12	1.924888890131255127e+12	1.819761516549185303e+12	2.126085856900193359e+12	1.255613670608709961e+12	1.131129071159956543e+12	1.040677199100515503e+12	8.407260196463233643e+11	3.221135730381261597e+11	1.051069989280730438e+11	3.606313812445806885e+10	6.317322387825893402e+09	5.106441817736106873e+09	1.965077750216100693e+09	1.764425621038485527e+09	4.452943143959141523e+07	3.319837047715279739e+06
7.800000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	1.433926373636628500e+15	3.680376722864549375e+14	7.658519878895359375e+13	7.321259510963378125e+13	6.902966296976535156e+13	6.308022142509195312e+13	5.165464479317972656e+13	4.076890474377533594e+13	3.792596768021085156e+13	3.500883986142633594e+13	2.545997042971826172e+13	2.582287745334449609e+13	2.306488405807512500e+13	1.972786027571926953e+13	1.933612840699789844e+13	1.596097834229089062e+13	1.386473535690740039e+13	1.409120229327497852e+13	9.330960428175134766e+12	8.908208294941539062e+12	8.849714817715326172e+12	1.048040555430898047e+13	1.039316094563708594e+13	9.904908678117734375e+12	7.479224284553333984e+12	6.496961471740504883e+12	4.222285575183780762e+12	4.124622125158535156e+12	3.668907299582037598e+12	3.650623697421123047e+12	3.443257423973429688e+12	4.037791456635613770e+12	2.365812188291709961e+12	2.129812528344543457e+12	1.958046151061201660e+12	1.580261634771295166e+12	6.004244197709519043e+11	1.954107158449611816e+11	6.710906864778860474e+10	1.176271395644108772e+10	9.508075765235174179e+09	3.658940878080043316e+09	3.285321883495382786e+09	8.291220208751210570e+07	6.181309677771264687e+06
7.800000000000000000e+04	5.250000000000000000e+00	0.000000000000000000e+00	1.482426336190928750e+15	3.748123838661956250e+14	7.762610879655245312e+13	7.420876610561346875e+13	6.994951738484940625e+13	6.388815715578187500e+13	5.222792755518765625e+13	4.105793926713653125e+13	3.821326842802351562e+13	3.526859624295854688e+13	2.559444540890996484e+13	2.597216349701591016e+13	2.319060629696511328e+13	1.982892431518066406e+13	1.945504173873650781e+13	1.603429930757034570e+13	1.392301102478273633e+13	1.415243784489130664e+13	9.366352028251394531e+12	8.941157963871701172e+12	8.882537269376779297e+12	1.052800825592579492e+13	1.043921753219855664e+13	9.953862813772035156e+12	7.505963031434779297e+12	6.520663464286115234e+12	4.235592923323783691e+12	4.137602139436589844e+12	3.680315774222660156e+12	3.662137204918748535e+12	3.453910526077076660e+12	4.050898093067579102e+12	2.373064186139473633e+12	2.136042182135912842e+12	1.963606349411014648e+12	1.584148481556059570e+12	6.012031378362883301e+11	1.956075819541253662e+11	6.716128312239406586e+10	1.176790152349388313e+10	9.512269036660915375e+09	3.660554518540130615e+09	3.286770752510224342e+09	8.294876672607389092e+07	6.184035664449401200e+06
7.800000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	1.512906387191771250e+15	3.784780521220510625e+14	7.814298889801768750e+13	7.470473736934598438e+13	7.040585692617010938e+13	6.428443618998070312e+13	5.249522024518375781e+13	4.114940814898077344e+13	3.831328783463857812e+13	3.535732873335027344e+13	2.561963237276908984e+13	2.600818514365367188e+13	2.321775720055251953e+13	1.984800170309983594e+13	1.948754909177219922e+13	1.604436381231792383e+13	1.392833312861918750e+13	1.415913662849273047e+13	9.367564078771660156e+12	8.941855161897044922e+12	8.883248031431828125e+12	1.053431829116652344e+13	1.044472334802800586e+13	9.962552520381226562e+12	7.505890393703659180e+12	6.520892181911261719e+12	4.234336782609838379e+12	4.136366070460424805e+12	3.679147983106216797e+12	3.661179438055726074e+12	3.452789690783308105e+12	4.050039880209699707e+12	2.372323693460798340e+12	2.135183229742402832e+12	1.962712987765322266e+12	1.583017901142981201e+12	6.003590702502454834e+11	1.952939885893041687e+11	6.704714641878911591e+10	1.174512759974730873e+10	9.493860234499589920e+09	3.653470434549596310e+09	3.280410039494263172e+09	8.278824018672917783e+07	6.172068041813171469e+06
7.800000000000000000e+04	5.750000000000000000e+00	0.000000000000000000e+00	1.533553964571756000e+15	3.805911245174781250e+14	7.838693404444787500e+13	7.493936707681982812e+13	7.061927326854637500e+13	6.446432840422072656e+13	5.260067711210056250e+13	4.114052889627764062e+13	3.831808579259403906e+13	3.535923830750341406e+13	2.559142009042450781e+13	2.598791989220778516e+13	2.319607723969979688e+13	1.982652800347543750e+13	1.947651425132397266e+13	1.602299927477643164e+13	1.390735515443863672e+13	1.413879054728572070e+13	9.351459375999435547e+12	8.926148381338839844e+12	8.867628689820216797e+12	1.051978928002773047e+13	1.042982087963805859e+13	9.950799285575810547e+12	7.492051927723435547e+12	6.509027368911666016e+12	4.225278218858356934e+12	4.127500446760196777e+12	3.671171546545400391e+12	3.653490865700381836e+12	3.445263703376614746e+12	4.041740447729397461e+12	2.367090705326518066e+12	2.130309103772501221e+12	1.958137165616047852e+12	1.578946493309244141e+12	5.985327925698284912e+11	1.946487713695659485e+11	6.681630311966956329e+10	1.170192865380574226e+10	9.458941646022525787e+09	3.640032826749894619e+09	3.268344593925257683e+09	8.248374223258768022e+07	6.149366979718745686e+06
